IDADE;SEXO;RENDA;REST_MOB;VINC;CURSO;SEM;PROAE;CURSO_MD;ORG_UND;FREQ_20172;ORIGEM1;DESTINO1;FREQ1;MOTIVO1;DESLOC2;ORIGEM2;DESTINO2;FREQ2;MOTIVO2;DESLOC3;ORIGEM3;DESTINO3;FREQ3;MOTIVO3;S_PONT;S_FREQ;S_ACES;S_CONF;S_ESPR;S_INFO;S_TRAT;S_TRAN;S_VIOL;S_SATS;I_PONT;I_FREQ;I_ACES;I_CONF;I_ESPR;I_INFO;I_TRAT;I_TRAN;I_VIOL
21;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Odontologia;1º;N;;;5-9 Semana;Faculdade de Direito;Reitoria;5-9 Semana;Aula no local de destino;Não;;;;;;;;;;DC;DC;DP;DP;DC;DC;CC;CC;DC;DC;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
22;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;5º;N;;;1-4 Semestre;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semestre;Aula no local de destino;Não;;;;;;;;;;CP;DP;CP;DC;DP;CP;CP;CP;DP;CP;MT IMP;MT IMP;IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
20;F;6-9 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Comunicação - Jornalismo;6º;N;;;1-4 Semestre;Faculdade de Comunicação;Reitoria;1-4 Semestre;Evento/Treinamento no local de destino;Não;;;;;;;;;;DC;DC;DP;DC;DP;DP;DP;DC;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
20;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Mecânica;5º;N;;;10-M Semana;Reitoria;Escola Politécnica;5-9 Semana;Aula no local de destino;Sim;Escola Politécnica;Reitoria;5-9 Semana;Outro;Sim;Reitoria;Pavilhão de Aulas da Federação I;1-4 Semana;Aula no local de destino;CP;DP;CC;DP;DP;DP;CP;DP;CP;CP;MT IMP;MT IMP;PC IMP;IMP;IMP;IMP;IMP;IMP;IMP
26;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;6º;N;;;5-9 Semana;Creche UFBA;Escola Politécnica;5-9 Semana;Aula no local de destino;Não;;;;;;;;;;CP;DC;CP;CP;DP;CP;DP;CC;DC;DP;MT IMP;MT IMP;MT IMP;PC IMP;PC IMP;IMP;MT IMP;MT IMP;MT IMP
23;F;12-M SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Mecânica;6º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;DC;DC;CP;DC;DC;DC;DP;DC;CP;DC;MT IMP;MT IMP;MT IMP;PC IMP;PC IMP;MT IMP;PC IMP;MT IMP;PC IMP
45;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Direito;6º;S;;;1-4 Semana;Faculdade de Direito;Restaurante Universitário (Campus Ondina);1-4 Semana;Refeição em Restaurante Universitário;Sim;Outro Órgão (Não-UFBA);Restaurante Universitário (Campus Ondina);1-4 Mês;Utilização da biblioteca;Não;;;;;DC;DC;DP;DC;DC;DC;CC;CC;CC;CP;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
24;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Língua Estrangeira Moderna ou Clássica (Lic. e Bach.);8º;N;;;1-4 Mês;Instituto de Letras;Faculdade de Educação;1-4 Mês;Aula no local de destino;Não;;;;;;;;;;DP;DC;CP;CP;DC;DC;DC;DP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
25;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;7º;S;;;1-4 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;DP;DP;DC;DP;DC;DC;DC;DP;DP;DP;MT IMP;MT IMP;MT IMP;PC IMP;PC IMP;IMP;IMP;MT IMP;MT IMP
28;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia da Computação;3º;N;;;1-4 Semana;Instituto de Matemática;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;CP;CP;CP;CP;DP;DP;CP;CC;DP;CP;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
32;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Transporte Terrestre: Gestão do Transporte e Trânsito;5º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;DP;DP;CP;DP;CP;DC;DC;DP;DP;DP;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;MT IMP;MT IMP
18;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;3º;N;;;1-4 Mês;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semestre;Aula no local de destino;Não;;;;;;;;;;CP;DP;CP;DP;DC;CP;CC;CC;DP;DP;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;PC IMP;MT IMP;MT IMP
27;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;8º;N;;;1-4 Semana;Escola Politécnica;Reitoria;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;DP;DP;DC;DP;DC;CP;CP;DC;DC;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
41;M;12-M SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia de Agrimensura e Cartográfica;9º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;IMP;MT IMP;MT IMP
18;M;9-12 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Mecânica;6º;N;;;1-4 Semana;Escola Politécnica;Outros Locais (Não UFBA);1-4 Semana;Aula no local de destino;Não;;;;;;;;;;DP;DP;CP;DP;DP;DP;CP;CP;DC;DP;MT IMP;MT IMP;PC IMP;IMP;PC IMP;IMP;IMP;IMP;MT IMP
24;M;12-M SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;10º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;IMP;MT IMP;IMP;PC IMP;MT IMP;MT IMP;MT IMP;MT IMP
26;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Língua Estrangeira Moderna ou Clássica (Lic. e Bach.);6º;N;;;1-4 Semana;Faculdade de Educação;Instituto de Letras;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;DP;DC;CC;DP;DP;DC;CC;CP;DC;CP;MT IMP;MT IMP;IMP;PC IMP;PC IMP;MT IMP;MT IMP;MT IMP;MT IMP
20;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Enfermagem;5º;N;;;1-4 Semana;Escola de Enfermagem;Pavilhão de Aulas da Federação I;1-4 Semana;Aula no local de destino;Sim;Pavilhão de Aulas da Federação I;Faculdade de Ciências Econômicas;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;DP;DC;CP;DC;DP;DP;CC;DP;DC;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
23;M;9-12 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Mecânica;7º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;PC IMP;IMP;IMP
24;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia da Computação;9º;N;;;1-4 Mês;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Mês;Aula no local de destino;Sim;Instituto de Psicologia;Instituto de Matemática;1-4 Mês;Aula no local de destino;Sim;Escola Politécnica;Instituto de Psicologia;1-4 Mês;Refeição em Restaurante Universitário;CP;DC;CP;DC;DC;DC;CC;CC;DC;DP;MT IMP;MT IMP;MT IMP;PC IMP;IMP;MT IMP;ND IMP;PC IMP;MT IMP
24;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Língua Estrangeira Moderna ou Clássica (Lic. e Bach.);9º;N;;;1-4 Semana;Faculdade de Educação;Instituto de Letras;1-4 Semana;Aula no local de destino;Sim;Instituto de Letras;Pavilhão de Aulas de São Lázaro;1-4 Semana;Aula no local de destino;Não;;;;;DC;DC;DC;DC;DC;DC;CP;CP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP
21;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Mecânica;5º;N;;;1-4 Semestre;Restaurante Universitário (Campus São Lázaro);Escola Politécnica;1-4 Semestre;Aula no local de destino;Não;;;;;;;;;;CP;DP;CP;DC;DC;CP;CP;CP;DP;DP;IMP;MT IMP;IMP;MT IMP;IMP;IMP;IMP;MT IMP;MT IMP
26;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Artes - Noturno;3º;N;;;5-9 Semana;Reitoria;Pavilhão  de  Aulas  da  Federação  V;5-9 Semana;Aula no local de destino;Não;;;;;;;;;;DC;DC;DP;DC;DC;DP;DP;CP;DP;DP;IMP;IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
20;F;6-9 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Direito;2º;N;;;10-M Semana;Faculdade de Arquitetura;Creche UFBA;5-9 Semana;Aula no local de destino;Sim;Faculdade de Arquitetura;Faculdade de Direito;1-4 Semana;Aula no local de destino;Não;;;;;DP;DP;CP;CP;DP;CP;CC;CC;DP;DC;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;IMP;MT IMP;MT IMP
32;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Língua Estrangeira Moderna ou Clássica (Lic. e Bach.);4º;N;;;1-4 Semana;Instituto de Letras;Outros Locais (UFBA);1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;;;;;;DP;DC;CP;DC;DP;DC;CP;CP;DC;DP;MT IMP;MT IMP;IMP;IMP;PC IMP;MT IMP;IMP;MT IMP;MT IMP
20;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;6º;N;;;1-4 Mês;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Sim;Escola Politécnica;Pavilhão de Aulas da Federação I;1-4 Semana;Aula no local de destino;Não;;;;;CP;CC;CP;DP;DP;CP;CP;CP;DC;CP;MT IMP;IMP;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;MT IMP
21;F;6-9 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;7º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;MT IMP;MT IMP
21;F;6-9 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Comunicação - Jornalismo;8º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
20;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Mecânica;4º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;CP;DP;CC;DP;CP;DC;CP;CC;CP;CP;MT IMP;MT IMP;IMP;IMP;PC IMP;MT IMP;MT IMP;IMP;MT IMP
23;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Enfermagem;5º;S;;;10-M Semana;Residência Universitária I;Escola de Enfermagem;10-M Semana;Refeição em Restaurante Universitário;Sim;Residência Universitária I;Escola de Enfermagem;10-M Semana;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Escola de Enfermagem;Instituto de Ciências da Saúde;1-4 Semana;Aula no local de destino;DC;DC;DP;DC;DP;DC;DP;CP;DC;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
25;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Sanitária e Ambiental;8º;S;;;10-M Semana;Escola Politécnica;Restaurante Universitário (Campus Ondina);10-M Semana;Refeição em Restaurante Universitário;Sim;Escola Politécnica;Reitoria;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;DC;DC;DP;DC;DC;DP;CP;CP;DC;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
27;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Língua Estrangeira - Inglês/Espanhol (Lic.);10º;N;;;1-4 Semana;Reitoria;Pavilhão  de  Aulas  da  Federação  III;1-4 Semana;Aula no local de destino;Sim;Pavilhão  de  Aulas  da  Federação  III;Reitoria;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;DC;DC;CP;DC;CP;DC;CP;CP;DC;DC;MT IMP;MT IMP;IMP;PC IMP;PC IMP;MT IMP;MT IMP;MT IMP;MT IMP
19;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;2º;N;;;1-4 Semana;Escola Politécnica;Pavilhão  de  Aulas IV;1-4 Semestre;Aula no local de destino;Não;;;;;;;;;;CP;DC;DC;DC;DC;CC;CC;DC;DP;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
27;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Língua Estrangeira - Inglês/Espanhol (Lic.);8º;S;;;10-M Semana;Residência Universitária V;Reitoria;5-9 Semana;Outro;Sim;Reitoria;Residência Universitária V;5-9 Semana;Retorno à Residência Universitária;Sim;Reitoria;Restaurante Universitário (Campus Ondina);5-9 Semana;Refeição em Restaurante Universitário;DP;DC;CC;DP;CC;DC;CP;CC;DC;DC;MT IMP;MT IMP;IMP;IMP;PC IMP;MT IMP;PC IMP;MT IMP;MT IMP
20;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Artes - Noturno;3º;N;;;1-4 Semana;Inst. de Humanidades Artes e Ciências;Residência Universitária I;1-4 Semana;Outro;Não;;;;;;;;;;DC;DC;CP;CC;DP;DP;CP;CP;DP;DP;MT IMP;MT IMP;IMP;PC IMP;PC IMP;IMP;PC IMP;MT IMP;MT IMP
19;F;3-6 SM;PcD Visual;Grad;Engenharia Química;2º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;DP;DP;CP;CC;DC;DC;CP;CC;DP;CP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
31;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Sanitária e Ambiental;3º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;PC IMP;MT IMP;MT IMP
51;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Outro;;;;;Escola de Música;1-4 Semestre;Escola de Música;Pavilhão  de  Aulas  da  Federação  III;1-4 Semestre;Outro;Não;;;;;;;;;;DP;DP;DP;DP;DP;DC;CP;CC;CP;DP;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
25;M;9-12 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Elétrica;3º;N;;;1-4 Semana;Pavilhão de Aulas Raul Seixas;Escola Politécnica;1-4 Semana;Aula no local de destino;Sim;Pavilhão de Aulas Raul Seixas;Reitoria;1-4 Mês;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;CP;DC;DP;DP;DC;CC;CC;CP;DP;DP;IMP;IMP;PC IMP;IMP;IMP;MT IMP;IMP;IMP;IMP
18;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Biblioteconomia e Documentação;1º;N;;;5-9 Semana;Reitoria;Instituto de Letras;5-9 Semana;Aula no local de destino;Sim;Faculdade de Arquitetura;Outros Locais (Não UFBA);1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Instituto de Ciências da Informação;Pavilhão  de  Aulas  da  Federação  III;1-4 Mês;Aula no local de destino;DC;DC;DP;DC;DC;CC;CP;CP;CP;DC;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;MT IMP;MT IMP
24;F;0-1 SM;Obeso;Grad;Engenharia Mecânica;5º;S;;;1-4 Mês;Residência Universitária V;Reitoria;1-4 Semana;Outro;Não;;;;;;;;;;DP;CP;DP;DC;CP;DP;CC;CP;CP;CP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
22;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia de Produção;4º;S;;;10-M Semana;Escola Politécnica;Pavilhão de Aulas da Federação I;10-M Semana;Aula no local de destino;Não;;;;;;;;;;DC;DC;CP;DC;DC;CP;DC;DP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
20;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Direito - Noturno;2º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
22;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Língua Estrangeira Moderna ou Clássica (Lic. e Bach.);4º;N;;;1-4 Semana;Instituto de Letras;Reitoria;1-4 Semana;Evento/Treinamento no local de destino;Não;;;;;;;;;;CP;CP;CC;CP;CP;CP;DP;CP;DC;DP;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;MT IMP;MT IMP
26;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Química;1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;IMP;IMP;IMP;PC IMP;MT IMP;MT IMP;MT IMP
17;F;6-9 SM;Pessoa com restrição de mobilidade;Grad;Engenharia Química;1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;IMP;PC IMP;PC IMP;MT IMP;IMP;MT IMP;MT IMP
23;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Comunicação - Jornalismo;8º;N;;;1-4 Mês;Faculdade de Comunicação;Pavilhão de Aulas de São Lázaro;5-9 Semana;Outro;Não;;;;;;;;;;CP;DP;CP;DC;DP;DC;CP;CP;DP;DP;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;IMP;MT IMP;MT IMP
21;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Química;3º;S;;;1-4 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Sim;Pavilhão de Aulas da Federação I;Pavilhão de Aulas da Federação VI;1-4 Semestre;Aula no local de destino;Não;;;;;CP;DP;CP;CP;DP;DP;CP;CP;DC;CP;IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP
21;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;3º;N;;;1-4 Semana;Creche UFBA;Instituto de Matemática;1-4 Mês;Aula no local de destino;Sim;Creche UFBA;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;DP;DP;CP;DP;DP;CP;CC;CP;DC;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
20;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Direito;6º;N;;;1-4 Semestre;Faculdade de Direito;Restaurante Universitário (Campus Ondina);1-4 Semestre;Refeição em Restaurante Universitário;Não;;;;;;;;;;DC;DC;DP;DP;DP;DP;CP;CP;DP;DP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;IMP;MT IMP
20;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Enfermagem;5º;N;;;1-4 Semana;Escola de Enfermagem;Instituto de Matemática;1-4 Semana;Aula no local de destino;Sim;Instituto de Matemática;Reitoria;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;DC;DC;CP;DC;CP;CC;CC;CC;CP;DC;MT IMP;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;MT IMP;MT IMP
22;F;1-3 SM;Pessoa com restrição de mobilidade;Grad;Engenharia Química;3º;N;;;5-9 Semana;Escola de Belas Artes;Instituto de Matemática;1-4 Semana;Aula no local de destino;Sim;Instituto de Matemática;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;DC;DC;DP;DP;CP;DC;CC;DP;DC;CP;MT IMP;MT IMP;MT IMP;IMP;PC IMP;MT IMP;PC IMP;MT IMP;MT IMP
24;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Química;6º;N;;;5-9 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;5-9 Semana;Aula no local de destino;Sim;Escola Politécnica;Faculdade de Direito;1-4 Semana;Outro;Não;;;;;DC;DC;CC;DP;CP;DP;CP;CC;DC;CP;MT IMP;MT IMP;MT IMP;IMP;PC IMP;IMP;MT IMP;MT IMP;MT IMP
18;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Mecânica;1º;N;;;10-M Semana;Reitoria;Pavilhão de Aulas da Federação I;5-9 Semana;Aula no local de destino;Não;;;;;;;;;;DC;DP;CP;CP;DP;CC;CC;CP;CP;DP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;IMP;MT IMP
19;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Elétrica;1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;IMP;IMP;MT IMP;PC IMP;PC IMP;PC IMP;PC IMP;IMP;MT IMP
32;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Química;10º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;DC;DC;CP;DP;CP;CP;CC;CP;CP;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP
19;M;6-9 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Elétrica;2º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Aula no local de destino;Sim;Pavilhão de Aulas da Federação I;Pavilhão de Aulas da Federação VI;1-4 Semana;Aula no local de destino;Não;;;;;DP;DP;DP;DP;DC;DC;CP;CP;DC;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
22;M;9-12 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;4º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;IMP;IMP;IMP;IMP;IMP;MT IMP;MT IMP
18;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquivologia;1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
18;M;12-M SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;2º;N;;;10-M Semana;Reitoria;Pavilhão de Aulas da Federação I;10-M Semana;Aula no local de destino;Sim;Residência Universitária I;Pavilhão de Aulas da Federação I;5-9 Semana;Aula no local de destino;Não;;;;;DC;DP;CC;DP;DP;DC;CP;DP;CP;DP;MT IMP;IMP;IMP;IMP;PC IMP;MT IMP;MT IMP;MT IMP;MT IMP
22;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;9º;N;;;1-4 Semestre;Faculdade de Arquitetura;Reitoria;1-4 Semestre;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;;;;;;DC;DC;DP;DP;DC;DP;DC;DC;DC;DP;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;MT IMP;MT IMP
19;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Mecânica;2º;N;;;5-9 Semana;Outros Locais (Não UFBA);Escola Politécnica;1-4 Semana;Aula no local de destino;Sim;Escola Politécnica;Outros Locais (Não UFBA);1-4 Semana;Outro;Não;;;;;CP;DP;CC;CC;CP;CP;DP;CC;CP;DP;MT IMP;MT IMP;IMP;PC IMP;PC IMP;IMP;IMP;IMP;IMP
18;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Direito;1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;IMP;MT IMP;IMP;MT IMP;IMP;MT IMP;MT IMP
26;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Civil;5º;N;;;1-4 Semestre;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semestre;Aula no local de destino;Não;;;;;;;;;;CC;DC;CC;CP;CP;DP;CP;DP;DP;DP;MT IMP;MT IMP;IMP;MT IMP;PC IMP;IMP;MT IMP;MT IMP;MT IMP
26;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Humanidades - Noturno;2º;N;;;5-9 Semana;Inst. de Humanidades Artes e Ciências;Pavilhão de Aulas de São Lázaro;5-9 Semana;Aula no local de destino;Não;;;;;;;;;;DP;DC;CP;DC;DP;DP;CP;CP;DC;DC;MT IMP;MT IMP;IMP;IMP;IMP;IMP;IMP;IMP;MT IMP
20;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Direito;4º;N;;;1-4 Mês;Faculdade de Direito;Pavilhão  de  Aulas  da  Federação  III;1-4 Mês;Aula no local de destino;Não;;;;;;;;;;DC;DC;CC;DP;DC;DC;CP;CP;DP;DP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP
18;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Ciências Econômicas;2º;N;;;10-M Semana;Faculdade de Ciências Econômicas;Pavilhão de Aulas da Federação I;5-9 Semana;Aula no local de destino;Sim;Faculdade de Filosofia Ciências Humanas;Faculdade de Ciências Econômicas;1-4 Semana;Aula no local de destino;Não;;;;;DP;DC;DC;DC;DC;CP;DC;DC;DC;DC;MT IMP;MT IMP;MT IMP;PC IMP;PC IMP;IMP;IMP;MT IMP;MT IMP
